date,game_mode,region,map,tier,hero,role,pick_rate,win_rate
2026-02-12,competitive,Asia,all-maps,Gold,루시우,SUPPORT,6.2,48.5
2026-02-12,competitive,Asia,all-maps,Gold,리퍼,DAMAGE,12.3,50.2
2026-02-12,competitive,Asia,all-maps,Gold,마우가,TANK,3.4,45.4
2026-02-12,competitive,Asia,all-maps,Gold,메르시,SUPPORT,11.9,47.6
2026-02-12,competitive,Asia,all-maps,Gold,메이,DAMAGE,8.5,49.7
2026-02-12,competitive,Asia,all-maps,Gold,모이라,SUPPORT,17.4,46.5
2026-02-12,competitive,Asia,all-maps,Gold,미즈키,SUPPORT,-1.0,-1.0
2026-02-12,competitive,Asia,all-maps,Gold,바스티온,DAMAGE,11.9,47.9
2026-02-12,competitive,Asia,all-maps,Gold,바티스트,SUPPORT,10.1,46.5
2026-02-12,competitive,Asia,all-maps,Gold,벤데타,DAMAGE,4.1,56.3
2026-02-12,competitive,Asia,all-maps,Gold,벤처,DAMAGE,5.7,51.8
2026-02-12,competitive,Asia,all-maps,Gold,브리기테,SUPPORT,3.9,47.6
2026-02-12,competitive,Asia,all-maps,Gold,소전,DAMAGE,15.7,46.1
2026-02-12,competitive,Asia,all-maps,Gold,솔저: 76,DAMAGE,22.1,48.3
2026-02-12,competitive,Asia,all-maps,Gold,솜브라,DAMAGE,3.6,51.4
2026-02-12,competitive,Asia,all-maps,Gold,시그마,TANK,17.3,55.4
2026-02-12,competitive,Asia,all-maps,Gold,시메트라,DAMAGE,5.3,54.5
2026-02-12,competitive,Asia,all-maps,Gold,아나,SUPPORT,56.3,50.7
2026-02-12,competitive,Asia,all-maps,Gold,안란,DAMAGE,0.0,48.9
2026-02-12,competitive,Asia,all-maps,Gold,애쉬,DAMAGE,19.2,51.6
2026-02-12,competitive,Asia,all-maps,Gold,에코,DAMAGE,5.8,51.5
2026-02-12,competitive,Asia,all-maps,Gold,엠레,DAMAGE,-1.0,-1.0
2026-02-12,competitive,Asia,all-maps,Gold,오리사,TANK,12.6,44.8
2026-02-12,competitive,Asia,all-maps,Gold,우양,SUPPORT,16.2,53.6
2026-02-12,competitive,Asia,all-maps,Gold,위도우메이커,DAMAGE,4.9,49.8
2026-02-12,competitive,Asia,all-maps,Gold,윈스턴,TANK,8.9,50.2
2026-02-12,competitive,Asia,all-maps,Gold,일리아리,SUPPORT,14.6,55.8
2026-02-12,competitive,Asia,all-maps,Gold,자리야,TANK,9.1,50.8
2026-02-12,competitive,Asia,all-maps,Gold,정커퀸,TANK,4.4,52.7
2026-02-12,competitive,Asia,all-maps,Gold,정크랫,DAMAGE,7.8,48.1
2026-02-12,competitive,Asia,all-maps,Gold,제트팩 캣,SUPPORT,-1.0,-1.0
2026-02-12,competitive,Asia,all-maps,Gold,젠야타,SUPPORT,13.4,52.9
2026-02-12,competitive,Asia,all-maps,Gold,주노,SUPPORT,10.0,48.8
2026-02-12,competitive,Asia,all-maps,Gold,캐서디,DAMAGE,23.6,46.2
2026-02-12,competitive,Asia,all-maps,Gold,키리코,SUPPORT,34.0,47.0
2026-02-12,competitive,Asia,all-maps,Gold,토르비욘,DAMAGE,4.2,49.5
2026-02-12,competitive,Asia,all-maps,Gold,트레이서,DAMAGE,5.7,48.2
2026-02-12,competitive,Asia,all-maps,Gold,파라,DAMAGE,6.6,51.7
2026-02-12,competitive,Asia,all-maps,Gold,프레야,DAMAGE,5.9,47.4
2026-02-12,competitive,Asia,all-maps,Gold,한조,DAMAGE,9.8,49.8
2026-02-12,competitive,Asia,all-maps,Gold,해저드,TANK,2.9,50.1
2026-02-12,competitive,Asia,all-maps,Platinum,D.Va,TANK,8.4,49.5
2026-02-12,competitive,Asia,all-maps,Platinum,겐지,DAMAGE,19.9,52.0
2026-02-12,competitive,Asia,all-maps,Platinum,도미나,TANK,-1.0,-1.0
2026-02-12,competitive,Asia,all-maps,Platinum,둠피스트,TANK,7.6,51.7
2026-02-12,competitive,Asia,all-maps,Platinum,라마트라,TANK,5.7,47.2
2026-02-12,competitive,Asia,all-maps,Platinum,라이프위버,SUPPORT,5.2,42.7
2026-02-12,competitive,Asia,all-maps,Platinum,라인하르트,TANK,9.4,48.5
2026-02-12,competitive,Asia,all-maps,Platinum,레킹볼,TANK,4.3,48.2
2026-02-12,competitive,Asia,all-maps,Platinum,로드호그,TANK,5.7,41.2
2026-02-12,competitive,Asia,all-maps,Platinum,루시우,SUPPORT,4.8,48.9
2026-02-12,competitive,Asia,all-maps,Platinum,리퍼,DAMAGE,10.4,50.2
2026-02-12,competitive,Asia,all-maps,Platinum,마우가,TANK,2.8,45.3
2026-02-12,competitive,Asia,all-maps,Platinum,메르시,SUPPORT,9.1,48.2
2026-02-12,competitive,Asia,all-maps,Platinum,메이,DAMAGE,7.9,49.6
2026-02-12,competitive,Asia,all-maps,Platinum,모이라,SUPPORT,11.9,46.1
2026-02-12,competitive,Asia,all-maps,Platinum,미즈키,SUPPORT,-1.0,-1.0
2026-02-12,competitive,Asia,all-maps,Platinum,바스티온,DAMAGE,9.2,48.4
2026-02-12,competitive,Asia,all-maps,Platinum,바티스트,SUPPORT,10.8,46.8
2026-02-12,competitive,Asia,all-maps,Platinum,벤데타,DAMAGE,4.0,55.6
2026-02-12,competitive,Asia,all-maps,Platinum,벤처,DAMAGE,6.0,52.0
2026-02-12,competitive,Asia,all-maps,Platinum,브리기테,SUPPORT,4.7,47.0
2026-02-12,competitive,Asia,all-maps,Platinum,소전,DAMAGE,15.6,46.8
2026-02-12,competitive,Asia,all-maps,Platinum,솔저: 76,DAMAGE,18.0,49.2
2026-02-12,competitive,Asia,all-maps,Platinum,솜브라,DAMAGE,4.6,50.1
2026-02-12,competitive,Asia,all-maps,Platinum,시그마,TANK,16.8,56.2
2026-02-12,competitive,Asia,all-maps,Platinum,시메트라,DAMAGE,5.5,53.6
2026-02-12,competitive,Asia,all-maps,Platinum,아나,SUPPORT,63.4,50.8
2026-02-12,competitive,Asia,all-maps,Platinum,안란,DAMAGE,0.0,38.6
2026-02-12,competitive,Asia,all-maps,Platinum,애쉬,DAMAGE,20.0,51.7
2026-02-12,competitive,Asia,all-maps,Platinum,에코,DAMAGE,6.7,52.3
2026-02-12,competitive,Asia,all-maps,Platinum,엠레,DAMAGE,-1.0,-1.0
2026-02-12,competitive,Asia,all-maps,Platinum,오리사,TANK,10.1,45.1
2026-02-12,competitive,Asia,all-maps,Platinum,우양,SUPPORT,18.2,53.4
2026-02-12,competitive,Asia,all-maps,Platinum,위도우메이커,DAMAGE,5.3,49.5
2026-02-12,competitive,Asia,all-maps,Platinum,윈스턴,TANK,11.3,50.6
2026-02-12,competitive,Asia,all-maps,Platinum,일리아리,SUPPORT,16.4,56.3
2026-02-12,competitive,Asia,all-maps,Platinum,자리야,TANK,9.9,50.5
2026-02-12,competitive,Asia,all-maps,Platinum,정커퀸,TANK,4.6,52.4
2026-02-12,competitive,Asia,all-maps,Platinum,정크랫,DAMAGE,5.5,48.9
2026-02-12,competitive,Asia,all-maps,Platinum,제트팩 캣,SUPPORT,-1.0,-1.0
2026-02-12,competitive,Asia,all-maps,Platinum,젠야타,SUPPORT,14.8,52.5
2026-02-12,competitive,Asia,all-maps,Platinum,주노,SUPPORT,7.0,48.9
2026-02-12,competitive,Asia,all-maps,Platinum,캐서디,DAMAGE,27.0,45.1
2026-02-12,competitive,Asia,all-maps,Platinum,키리코,SUPPORT,33.7,46.1
2026-02-12,competitive,Asia,all-maps,Platinum,토르비욘,DAMAGE,3.8,48.3
2026-02-12,competitive,Asia,all-maps,Platinum,트레이서,DAMAGE,7.8,48.9
2026-02-12,competitive,Asia,all-maps,Platinum,파라,DAMAGE,6.1,52.4
2026-02-12,competitive,Asia,all-maps,Platinum,프레야,DAMAGE,6.2,47.4
2026-02-12,competitive,Asia,all-maps,Platinum,한조,DAMAGE,10.5,49.4
2026-02-12,competitive,Asia,all-maps,Platinum,해저드,TANK,3.3,50.1
2026-02-12,competitive,Asia,all-maps,Diamond,D.Va,TANK,8.1,49.6
2026-02-12,competitive,Asia,all-maps,Diamond,겐지,DAMAGE,21.2,51.1
2026-02-12,competitive,Asia,all-maps,Diamond,도미나,TANK,-1.0,-1.0
2026-02-12,competitive,Asia,all-maps,Diamond,둠피스트,TANK,10.8,50.3
2026-02-12,competitive,Asia,all-maps,Diamond,라마트라,TANK,5.0,46.9
2026-02-12,competitive,Asia,all-maps,Diamond,라이프위버,SUPPORT,4.0,39.2
2026-02-12,competitive,Asia,all-maps,Diamond,라인하르트,TANK,7.9,46.6
2026-02-12,competitive,Asia,all-maps,Diamond,레킹볼,TANK,4.7,47.5
2026-02-12,competitive,Asia,all-maps,Diamond,로드호그,TANK,4.9,39.3
2026-02-12,competitive,Asia,all-maps,Diamond,루시우,SUPPORT,4.8,48.9
2026-02-12,competitive,Asia,all-maps,Diamond,리퍼,DAMAGE,8.4,50.6
2026-02-12,competitive,Asia,all-maps,Diamond,마우가,TANK,2.4,45.1
2026-02-12,competitive,Asia,all-maps,Diamond,메르시,SUPPORT,6.7,48.1
2026-02-12,competitive,Asia,all-maps,Diamond,메이,DAMAGE,6.6,49.1
2026-02-12,competitive,Asia,all-maps,Diamond,모이라,SUPPORT,7.4,45.6
2026-02-12,competitive,Asia,all-maps,Diamond,미즈키,SUPPORT,-1.0,-1.0
2026-02-12,competitive,Asia,all-maps,Diamond,바스티온,DAMAGE,7.3,48.9
2026-02-12,competitive,Asia,all-maps,Diamond,바티스트,SUPPORT,11.9,47.3
2026-02-12,competitive,Asia,all-maps,Diamond,벤데타,DAMAGE,4.0,54.7
2026-02-12,competitive,Asia,all-maps,Diamond,벤처,DAMAGE,6.4,52.0
2026-02-12,competitive,Asia,all-maps,Diamond,브리기테,SUPPORT,5.9,46.7
2026-02-12,competitive,Asia,all-maps,Diamond,소전,DAMAGE,17.2,47.7
2026-02-12,competitive,Asia,all-maps,Diamond,솔저: 76,DAMAGE,14.1,50.3
2026-02-12,competitive,Asia,all-maps,Diamond,솜브라,DAMAGE,5.8,49.5
2026-02-12,competitive,Asia,all-maps,Diamond,시그마,TANK,16.2,57.2
2026-02-12,competitive,Asia,all-maps,Diamond,시메트라,DAMAGE,5.1,53.3
2026-02-12,competitive,Asia,all-maps,Diamond,아나,SUPPORT,64.7,50.8
2026-02-12,competitive,Asia,all-maps,Diamond,안란,DAMAGE,0.0,52.7
2026-02-12,competitive,Asia,all-maps,Diamond,애쉬,DAMAGE,19.3,51.9
2026-02-12,competitive,Asia,all-maps,Diamond,에코,DAMAGE,8.5,53.1
2026-02-12,competitive,Asia,all-maps,Diamond,엠레,DAMAGE,-1.0,-1.0
2026-02-12,competitive,Asia,all-maps,Diamond,오리사,TANK,7.9,45.5
2026-02-12,competitive,Asia,all-maps,Diamond,우양,SUPPORT,22.5,53.5
2026-02-12,competitive,Asia,all-maps,Diamond,위도우메이커,DAMAGE,5.5,48.5
2026-02-12,competitive,Asia,all-maps,Diamond,윈스턴,TANK,14.1,51.0
2026-02-12,competitive,Asia,all-maps,Diamond,일리아리,SUPPORT,18.9,56.9
2026-02-12,competitive,Asia,all-maps,Diamond,자리야,TANK,10.0,51.3
2026-02-12,competitive,Asia,all-maps,Diamond,정커퀸,TANK,4.3,51.9
2026-02-12,competitive,Asia,all-maps,Diamond,정크랫,DAMAGE,4.2,48.8
2026-02-12,competitive,Asia,all-maps,Diamond,제트팩 캣,SUPPORT,-1.0,-1.0
2026-02-12,competitive,Asia,all-maps,Diamond,젠야타,SUPPORT,15.9,51.3
2026-02-12,competitive,Asia,all-maps,Diamond,주노,SUPPORT,4.5,48.9
2026-02-12,competitive,Asia,all-maps,Diamond,캐서디,DAMAGE,28.4,44.9
2026-02-12,competitive,Asia,all-maps,Diamond,키리코,SUPPORT,32.8,45.6
2026-02-12,competitive,Asia,all-maps,Diamond,토르비욘,DAMAGE,3.3,46.3
2026-02-12,competitive,Asia,all-maps,Diamond,트레이서,DAMAGE,11.7,49.3
2026-02-12,competitive,Asia,all-maps,Diamond,파라,DAMAGE,5.5,52.8
2026-02-12,competitive,Asia,all-maps,Diamond,프레야,DAMAGE,6.7,47.4
2026-02-12,competitive,Asia,all-maps,Diamond,한조,DAMAGE,10.9,49.6
2026-02-12,competitive,Asia,all-maps,Diamond,해저드,TANK,3.6,49.8
2026-02-12,competitive,Asia,all-maps,Master,D.Va,TANK,7.2,50.2
2026-02-12,competitive,Asia,all-maps,Master,겐지,DAMAGE,19.7,50.1
2026-02-12,competitive,Asia,all-maps,Master,도미나,TANK,-1.0,-1.0
2026-02-12,competitive,Asia,all-maps,Master,둠피스트,TANK,12.7,48.0
2026-02-12,competitive,Asia,all-maps,Master,라마트라,TANK,4.5,46.7
2026-02-12,competitive,Asia,all-maps,Master,라이프위버,SUPPORT,3.0,35.3
2026-02-12,competitive,Asia,all-maps,Master,라인하르트,TANK,5.9,44.0
2026-02-12,competitive,Asia,all-maps,Master,레킹볼,TANK,4.8,47.7
2026-02-12,competitive,Asia,all-maps,Master,로드호그,TANK,4.4,40.8
2026-02-12,competitive,Asia,all-maps,Master,루시우,SUPPORT,5.4,47.9
2026-02-12,competitive,Asia,all-maps,Master,리퍼,DAMAGE,7.2,50.1
2026-02-12,competitive,Asia,all-maps,Master,마우가,TANK,2.1,45.1
2026-02-12,competitive,Asia,all-maps,Master,메르시,SUPPORT,5.5,46.6
2026-02-12,competitive,Asia,all-maps,Master,메이,DAMAGE,5.2,48.8
2026-02-12,competitive,Asia,all-maps,Master,모이라,SUPPORT,4.9,45.6
2026-02-12,competitive,Asia,all-maps,Master,미즈키,SUPPORT,-1.0,-1.0
2026-02-12,competitive,Asia,all-maps,Master,바스티온,DAMAGE,5.6,48.7
2026-02-12,competitive,Asia,all-maps,Master,바티스트,SUPPORT,14.8,48.4
2026-02-12,competitive,Asia,all-maps,Master,벤데타,DAMAGE,3.9,54.4
2026-02-12,competitive,Asia,all-maps,Master,벤처,DAMAGE,6.6,52.1
2026-02-12,competitive,Asia,all-maps,Master,브리기테,SUPPORT,6.8,47.4
2026-02-12,competitive,Asia,all-maps,Master,소전,DAMAGE,20.3,49.1
2026-02-12,competitive,Asia,all-maps,Master,솔저: 76,DAMAGE,10.6,50.6
2026-02-12,competitive,Asia,all-maps,Master,솜브라,DAMAGE,6.3,49.2
2026-02-12,competitive,Asia,all-maps,Master,시그마,TANK,17.3,57.3
2026-02-12,competitive,Asia,all-maps,Master,시메트라,DAMAGE,4.7,52.3
2026-02-12,competitive,Asia,all-maps,Master,아나,SUPPORT,60.0,50.7
2026-02-12,competitive,Asia,all-maps,Master,안란,DAMAGE,0.0,0.0
2026-02-12,competitive,Asia,all-maps,Master,애쉬,DAMAGE,19.4,53.3
2026-02-12,competitive,Asia,all-maps,Master,에코,DAMAGE,10.9,52.7
2026-02-12,competitive,Asia,all-maps,Master,엠레,DAMAGE,-1.0,-1.0
2026-02-12,competitive,Asia,all-maps,Master,오리사,TANK,6.9,46.2
2026-02-12,competitive,Asia,all-maps,Master,우양,SUPPORT,28.3,53.2
2026-02-12,competitive,Asia,all-maps,Master,위도우메이커,DAMAGE,5.8,46.5
2026-02-12,competitive,Asia,all-maps,Master,윈스턴,TANK,17.1,51.5
2026-02-12,competitive,Asia,all-maps,Master,일리아리,SUPPORT,21.2,57.7
2026-02-12,competitive,Asia,all-maps,Master,자리야,TANK,9.8,53.1
2026-02-12,competitive,Asia,all-maps,Master,정커퀸,TANK,3.8,50.9
2026-02-12,competitive,Asia,all-maps,Master,정크랫,DAMAGE,3.1,47.8
2026-02-12,competitive,Asia,all-maps,Master,제트팩 캣,SUPPORT,-1.0,-1.0
2026-02-12,competitive,Asia,all-maps,Master,젠야타,SUPPORT,14.1,50.1
2026-02-12,competitive,Asia,all-maps,Master,주노,SUPPORT,2.8,47.8
2026-02-12,competitive,Asia,all-maps,Master,캐서디,DAMAGE,26.3,44.8
2026-02-12,competitive,Asia,all-maps,Master,키리코,SUPPORT,33.1,45.8
2026-02-12,competitive,Asia,all-maps,Master,토르비욘,DAMAGE,2.8,45.1
2026-02-12,competitive,Asia,all-maps,Master,트레이서,DAMAGE,18.1,50.3
2026-02-12,competitive,Asia,all-maps,Master,파라,DAMAGE,5.6,53.5
2026-02-12,competitive,Asia,all-maps,Master,프레야,DAMAGE,6.9,47.3
2026-02-12,competitive,Asia,all-maps,Master,한조,DAMAGE,10.9,49.3
2026-02-12,competitive,Asia,all-maps,Master,해저드,TANK,3.6,49.8
2026-02-12,competitive,Asia,all-maps,Grandmaster,D.Va,TANK,8.6,52.1
2026-02-12,competitive,Asia,all-maps,Grandmaster,겐지,DAMAGE,13.7,48.8
2026-02-12,competitive,Asia,all-maps,Grandmaster,도미나,TANK,-1.0,-1.0
2026-02-12,competitive,Asia,all-maps,Grandmaster,둠피스트,TANK,10.8,45.8
2026-02-12,competitive,Asia,all-maps,Grandmaster,라마트라,TANK,4.4,47.1
2026-02-12,competitive,Asia,all-maps,Grandmaster,라이프위버,SUPPORT,1.4,26.3
2026-02-12,competitive,Asia,all-maps,Grandmaster,라인하르트,TANK,4.8,42.2
2026-02-12,competitive,Asia,all-maps,Grandmaster,레킹볼,TANK,5.6,47.9
2026-02-12,competitive,Asia,all-maps,Grandmaster,로드호그,TANK,2.9,36.9
2026-02-12,competitive,Asia,all-maps,Grandmaster,루시우,SUPPORT,7.3,46.8
2026-02-12,competitive,Asia,all-maps,Grandmaster,리퍼,DAMAGE,4.3,48.9
2026-02-12,competitive,Asia,all-maps,Grandmaster,마우가,TANK,1.0,39.2
2026-02-12,competitive,Asia,all-maps,Grandmaster,메르시,SUPPORT,3.7,41.2
2026-02-12,competitive,Asia,all-maps,Grandmaster,메이,DAMAGE,4.7,45.6
2026-02-12,competitive,Asia,all-maps,Grandmaster,모이라,SUPPORT,3.5,44.6
2026-02-12,competitive,Asia,all-maps,Grandmaster,미즈키,SUPPORT,-1.0,-1.0
2026-02-12,competitive,Asia,all-maps,Grandmaster,바스티온,DAMAGE,3.6,45.8
2026-02-12,competitive,Asia,all-maps,Grandmaster,바티스트,SUPPORT,21.8,50.0
2026-02-12,competitive,Asia,all-maps,Grandmaster,벤데타,DAMAGE,5.8,54.8
2026-02-12,competitive,Asia,all-maps,Grandmaster,벤처,DAMAGE,5.6,49.7
2026-02-12,competitive,Asia,all-maps,Grandmaster,브리기테,SUPPORT,8.1,48.2
2026-02-12,competitive,Asia,all-maps,Grandmaster,소전,DAMAGE,23.0,48.7
2026-02-12,competitive,Asia,all-maps,Grandmaster,솔저: 76,DAMAGE,8.3,49.2
2026-02-12,competitive,Asia,all-maps,Grandmaster,솜브라,DAMAGE,5.3,48.2
2026-02-12,competitive,Asia,all-maps,Grandmaster,시그마,TANK,22.5,57.5
2026-02-12,competitive,Asia,all-maps,Grandmaster,시메트라,DAMAGE,6.2,53.7
2026-02-12,competitive,Asia,all-maps,Grandmaster,아나,SUPPORT,51.5,50.9
2026-02-12,competitive,Asia,all-maps,Grandmaster,안란,DAMAGE,-1.0,-1.0
2026-02-12,competitive,Asia,all-maps,Grandmaster,애쉬,DAMAGE,21.8,53.2
2026-02-12,competitive,Asia,all-maps,Grandmaster,에코,DAMAGE,12.6,52.5
2026-02-12,competitive,Asia,all-maps,Grandmaster,엠레,DAMAGE,-1.0,-1.0
2026-02-12,competitive,Asia,all-maps,Grandmaster,오리사,TANK,4.9,48.2
2026-02-12,competitive,Asia,all-maps,Grandmaster,우양,SUPPORT,33.3,53.2
2026-02-12,competitive,Asia,all-maps,Grandmaster,위도우메이커,DAMAGE,7.0,45.0
2026-02-12,competitive,Asia,all-maps,Grandmaster,윈스턴,TANK,17.8,50.2
2026-02-12,competitive,Asia,all-maps,Grandmaster,일리아리,SUPPORT,23.1,56.6
2026-02-12,competitive,Asia,all-maps,Grandmaster,자리야,TANK,11.5,53.8
2026-02-12,competitive,Asia,all-maps,Grandmaster,정커퀸,TANK,2.1,50.3
2026-02-12,competitive,Asia,all-maps,Grandmaster,정크랫,DAMAGE,3.7,47.8
2026-02-12,competitive,Asia,all-maps,Grandmaster,제트팩 캣,SUPPORT,-1.0,-1.0
2026-02-12,competitive,Asia,all-maps,Grandmaster,젠야타,SUPPORT,9.8,48.3
2026-02-12,competitive,Asia,all-maps,Grandmaster,주노,SUPPORT,2.2,48.1
2026-02-12,competitive,Asia,all-maps,Grandmaster,캐서디,DAMAGE,20.6,45.1
2026-02-12,competitive,Asia,all-maps,Grandmaster,키리코,SUPPORT,34.4,46.9
2026-02-12,competitive,Asia,all-maps,Grandmaster,토르비욘,DAMAGE,1.8,43.3
2026-02-12,competitive,Asia,all-maps,Grandmaster,트레이서,DAMAGE,26.9,52.1
2026-02-12,competitive,Asia,all-maps,Grandmaster,파라,DAMAGE,5.1,55.3
2026-02-12,competitive,Asia,all-maps,Grandmaster,프레야,DAMAGE,9.0,48.2
2026-02-12,competitive,Asia,all-maps,Grandmaster,한조,DAMAGE,11.0,50.0
2026-02-12,competitive,Asia,all-maps,Grandmaster,해저드,TANK,3.1,50.4
2026-02-12,competitive,Asia,lijiang-tower,All,D.Va,TANK,6.7,46.9
2026-02-12,competitive,Asia,lijiang-tower,All,겐지,DAMAGE,17.6,52.0
2026-02-12,competitive,Asia,lijiang-tower,All,도미나,TANK,-1.0,-1.0
2026-02-12,competitive,Asia,lijiang-tower,All,둠피스트,TANK,8.6,53.2
2026-02-12,competitive,Asia,lijiang-tower,All,라마트라,TANK,6.5,48.0
2026-02-12,competitive,Asia,lijiang-tower,All,라이프위버,SUPPORT,4.1,42.8
2026-02-12,competitive,Asia,lijiang-tower,All,라인하르트,TANK,11.9,52.5
2026-02-12,competitive,Asia,lijiang-tower,All,레킹볼,TANK,5.2,49.2
2026-02-12,competitive,Asia,lijiang-tower,All,로드호그,TANK,6.3,44.3
2026-02-12,competitive,Asia,lijiang-tower,All,루시우,SUPPORT,12.8,53.4
2026-02-12,competitive,Asia,lijiang-tower,All,리퍼,DAMAGE,11.8,52.4
2026-02-12,competitive,Asia,lijiang-tower,All,마우가,TANK,3.4,46.8
2026-02-12,competitive,Asia,lijiang-tower,All,메르시,SUPPORT,9.3,47.5
2026-02-12,competitive,Asia,lijiang-tower,All,메이,DAMAGE,7.0,49.6
2026-02-12,competitive,Asia,lijiang-tower,All,모이라,SUPPORT,17.2,49.7
2026-02-12,competitive,Asia,lijiang-tower,All,미즈키,SUPPORT,-1.0,-1.0
2026-02-12,competitive,Asia,lijiang-tower,All,바스티온,DAMAGE,9.3,49.0
2026-02-12,competitive,Asia,lijiang-tower,All,바티스트,SUPPORT,9.3,47.1
2026-02-12,competitive,Asia,lijiang-tower,All,벤데타,DAMAGE,4.6,55.7
2026-02-12,competitive,Asia,lijiang-tower,All,벤처,DAMAGE,6.9,52.5
2026-02-12,competitive,Asia,lijiang-tower,All,브리기테,SUPPORT,5.4,49.1
2026-02-12,competitive,Asia,lijiang-tower,All,소전,DAMAGE,16.7,46.8
2026-02-12,competitive,Asia,lijiang-tower,All,솔저: 76,DAMAGE,17.8,48.2
2026-02-12,competitive,Asia,lijiang-tower,All,솜브라,DAMAGE,3.8,48.1
2026-02-12,competitive,Asia,lijiang-tower,All,시그마,TANK,11.8,53.5
2026-02-12,competitive,Asia,lijiang-tower,All,시메트라,DAMAGE,10.1,61.3
2026-02-12,competitive,Asia,lijiang-tower,All,아나,SUPPORT,54.1,48.7
2026-02-12,competitive,Asia,lijiang-tower,All,안란,DAMAGE,0.0,58.0
2026-02-12,competitive,Asia,lijiang-tower,All,애쉬,DAMAGE,9.7,47.0
2026-02-12,competitive,Asia,lijiang-tower,All,에코,DAMAGE,6.7,49.0
2026-02-12,competitive,Asia,lijiang-tower,All,엠레,DAMAGE,-1.0,-1.0
2026-02-12,competitive,Asia,lijiang-tower,All,오리사,TANK,13.1,47.0
2026-02-12,competitive,Asia,lijiang-tower,All,우양,SUPPORT,20.2,53.2
2026-02-12,competitive,Asia,lijiang-tower,All,위도우메이커,DAMAGE,1.3,36.4
2026-02-12,competitive,Asia,lijiang-tower,All,윈스턴,TANK,7.0,48.7
2026-02-12,competitive,Asia,lijiang-tower,All,일리아리,SUPPORT,13.1,56.0
2026-02-12,competitive,Asia,lijiang-tower,All,자리야,TANK,10.8,52.2
2026-02-12,competitive,Asia,lijiang-tower,All,정커퀸,TANK,5.4,54.0
2026-02-12,competitive,Asia,lijiang-tower,All,정크랫,DAMAGE,9.3,50.2
2026-02-12,competitive,Asia,lijiang-tower,All,제트팩 캣,SUPPORT,-1.0,-1.0
2026-02-12,competitive,Asia,lijiang-tower,All,젠야타,SUPPORT,11.8,52.0
2026-02-12,competitive,Asia,lijiang-tower,All,주노,SUPPORT,8.8,49.1
2026-02-12,competitive,Asia,lijiang-tower,All,캐서디,DAMAGE,30.5,46.0
2026-02-12,competitive,Asia,lijiang-tower,All,키리코,SUPPORT,33.9,47.2
2026-02-12,competitive,Asia,lijiang-tower,All,토르비욘,DAMAGE,2.5,50.5
2026-02-12,competitive,Asia,lijiang-tower,All,트레이서,DAMAGE,9.7,48.5
2026-02-12,competitive,Asia,lijiang-tower,All,파라,DAMAGE,12.3,56.4
2026-02-12,competitive,Asia,lijiang-tower,All,프레야,DAMAGE,4.7,45.7
2026-02-12,competitive,Asia,lijiang-tower,All,한조,DAMAGE,7.5,49.1
2026-02-12,competitive,Asia,lijiang-tower,All,해저드,TANK,3.1,51.2
2026-02-12,competitive,Asia,lijiang-tower,Bronze,D.Va,TANK,10.0,46.3
2026-02-12,competitive,Asia,lijiang-tower,Bronze,겐지,DAMAGE,11.9,51.8
2026-02-12,competitive,Asia,lijiang-tower,Bronze,도미나,TANK,-1.0,-1.0
2026-02-12,competitive,Asia,lijiang-tower,Bronze,둠피스트,TANK,4.4,57.4
2026-02-12,competitive,Asia,lijiang-tower,Bronze,라마트라,TANK,8.7,48.1
2026-02-12,competitive,Asia,lijiang-tower,Bronze,라이프위버,SUPPORT,4.6,42.5
2026-02-12,competitive,Asia,lijiang-tower,Bronze,라인하르트,TANK,11.5,52.5
2026-02-12,competitive,Asia,lijiang-tower,Bronze,레킹볼,TANK,4.1,53.4
2026-02-12,competitive,Asia,lijiang-tower,Bronze,로드호그,TANK,7.9,45.2
2026-02-12,competitive,Asia,lijiang-tower,Bronze,루시우,SUPPORT,16.3,53.2
2026-02-12,competitive,Asia,lijiang-tower,Bronze,리퍼,DAMAGE,13.7,52.3
2026-02-12,competitive,Asia,lijiang-tower,Bronze,마우가,TANK,4.7,46.4
2026-02-12,competitive,Asia,lijiang-tower,Bronze,메르시,SUPPORT,13.1,46.4
2026-02-12,competitive,Asia,lijiang-tower,Bronze,메이,DAMAGE,7.4,50.0
2026-02-12,competitive,Asia,lijiang-tower,Bronze,모이라,SUPPORT,26.6,48.5
2026-02-12,competitive,Asia,lijiang-tower,Bronze,미즈키,SUPPORT,-1.0,-1.0
2026-02-12,competitive,Asia,lijiang-tower,Bronze,바스티온,DAMAGE,18.9,49.9
2026-02-12,competitive,Asia,lijiang-tower,Bronze,바티스트,SUPPORT,7.8,47.6
2026-02-12,competitive,Asia,lijiang-tower,Bronze,벤데타,DAMAGE,4.0,61.5
2026-02-12,competitive,Asia,lijiang-tower,Bronze,벤처,DAMAGE,6.6,54.3
2026-02-12,competitive,Asia,lijiang-tower,Bronze,브리기테,SUPPORT,4.1,51.3
2026-02-12,competitive,Asia,lijiang-tower,Bronze,소전,DAMAGE,19.7,44.5
2026-02-12,competitive,Asia,lijiang-tower,Bronze,솔저: 76,DAMAGE,24.0,49.6
2026-02-12,competitive,Asia,lijiang-tower,Bronze,솜브라,DAMAGE,2.8,52.3
2026-02-12,competitive,Asia,lijiang-tower,Bronze,시그마,TANK,14.4,52.3
